observed_rr,u_prevalence_exposed,u_prevalence_comparator,u_treatment_prevalence_or,u_outcome_rr,bias_factor,bias_adjusted_rr,moves_to_null,moves_to_clinically_unimportant
1.1589192944943714,0.5,0.3,2.333333333333333,1.5,1.0869565217391306,1.0662057509348215,False,False
1.1589192944943714,0.5,0.3,2.333333333333333,1.75,1.1224489795918366,1.0324917350949854,False,True
1.1589192944943714,0.5,0.3,2.333333333333333,2.0,1.153846153846154,1.0043967218951217,False,True
1.1589192944943714,0.5,0.3,2.333333333333333,2.5,1.206896551724138,0.9602474154381935,True,True
1.1589192944943714,0.5,0.3,2.333333333333333,3.0,1.25,0.927135435595497,True,False
1.1589192944943714,0.5,0.3,2.333333333333333,4.0,1.3157894736842106,0.8807786638157222,True,False
1.1589192944943714,0.5,0.4,1.4999999999999998,1.1,1.0096153846153846,1.1478819678801393,False,False
1.1589192944943714,0.5,0.4,1.4999999999999998,1.25,1.0227272727272727,1.1331655323944965,False,False
1.1589192944943714,0.5,0.4,1.4999999999999998,1.5,1.0416666666666665,1.1125625227145968,False,False
1.1589192944943714,0.5,0.4,1.4999999999999998,1.75,1.0576923076923077,1.0957055147946784,False,False
1.1589192944943714,0.5,0.4,1.4999999999999998,2.0,1.0714285714285714,1.0816580081947467,False,False
1.1589192944943714,0.5,0.4,1.4999999999999998,2.5,1.09375,1.0595833549662823,False,False
1.1589192944943714,0.5,0.4,1.4999999999999998,3.0,1.111111111111111,1.0430273650449344,False,True
1.1589192944943714,0.5,0.4,1.4999999999999998,4.0,1.1363636363636362,1.019848979155047,False,True
1.1589192944943714,0.5,0.5,1.0,1.1,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.5,1.0,1.25,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.5,1.0,1.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.5,1.0,1.75,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.5,1.0,2.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.5,1.0,2.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.5,1.0,3.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.5,1.0,4.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,1.1,0.9905660377358491,1.1699566211086034,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,1.25,0.9782608695652175,1.184673056594246,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,1.5,0.9615384615384617,1.205276066274146,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,1.75,0.9482758620689654,1.2221330741940646,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,2.0,0.9375,1.236180580793996,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,2.5,0.9210526315789475,1.2582552340224602,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,3.0,0.9090909090909092,1.2748112239438083,False,False
1.1589192944943714,0.5,0.6,0.6666666666666667,4.0,0.8928571428571429,1.2979896098336958,False,False
1.1589192944943714,0.6,0.1,13.499999999999996,1.1,1.0495049504950495,1.1042532900370896,False,False
1.1589192944943714,0.6,0.1,13.499999999999996,1.25,1.1219512195121952,1.0329498059623743,False,True
1.1589192944943714,0.6,0.1,13.499999999999996,1.5,1.238095238095238,0.9360501993993001,True,False
1.1589192944943714,0.6,0.1,13.499999999999996,1.75,1.3488372093023258,0.8591987872975511,True,False
1.1589192944943714,0.6,0.1,13.499999999999996,2.0,1.4545454545454546,0.7967570149648803,True,False
1.1589192944943714,0.6,0.1,13.499999999999996,2.5,1.6521739130434783,0.7014511519308038,True,False
1.1589192944943714,0.6,0.1,13.499999999999996,3.0,1.8333333333333328,0.6321377969969301,True,False
1.1589192944943714,0.6,0.1,13.499999999999996,4.0,2.1538461538461537,0.5380696724438153,True,False
1.1589192944943714,0.6,0.2,5.999999999999999,1.1,1.0392156862745099,1.115186490928546,False,False
1.1589192944943714,0.6,0.2,5.999999999999999,1.25,1.0952380952380951,1.058143703668774,False,False
1.1589192944943714,0.6,0.2,5.999999999999999,1.5,1.1818181818181817,0.9806240184183144,True,True
1.1589192944943714,0.6,0.2,5.999999999999999,1.75,1.2608695652173914,0.9191428887369152,True,False
1.1589192944943714,0.6,0.2,5.999999999999999,2.0,1.3333333333333333,0.8691894708707786,True,False
1.1589192944943714,0.6,0.2,5.999999999999999,2.5,1.4615384615384615,0.7929447804435173,True,False
1.1589192944943714,0.6,0.2,5.999999999999999,3.0,1.5714285714285712,0.7374940964964183,True,False
1.1589192944943714,0.6,0.2,5.999999999999999,4.0,1.7499999999999998,0.6622395968539265,True,False
1.1589192944943714,0.6,0.3,3.499999999999999,1.1,1.029126213592233,1.1261196918200025,False,False
1.1589192944943714,0.6,0.3,3.499999999999999,1.25,1.069767441860465,1.0833376013751734,False,False
1.1589192944943714,0.6,0.3,3.499999999999999,1.5,1.1304347826086956,1.0251978374373285,False,True
